ResponseId,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,JobSat
57241,,,,,,,,,,
57242,,,,,,,,,,
57243,,,,,,,,,,
57244,,,,,,,,,,
57245,,,,,,,,,,
57246,,,,,,,,,,100.0
57247,,,,,,,,,,
57248,,,,,,,,,,
57249,,,,,,,,,,
57250,,,,,,,,,,
57251,,,,,,,,,,
57252,50.0,,5.0,20.0,10.0,15.0,,,,50.0
57253,,,,,,,,,,
57254,,,,,,,,,,
57255,,,,,,,,,,
57256,,,,,,,,,,
57257,,,,,,,,,,
57258,,,,,,,,,,
57259,,,,20.0,30.0,,,15.0,10.0,100.0
57260,20.0,10.0,,10.0,10.0,20.0,20.0,,10.0,90.0
57261,,,,,,,,,,
57262,,,,,,,,,,
57263,,,,40.0,40.0,20.0,,,,80.0
57264,80.0,50.0,90.0,90.0,60.0,50.0,80.0,80.0,90.0,90.0
57265,,,,70.0,,10.0,20.0,,,80.0
57266,10.0,5.0,,30.0,30.0,,10.0,5.0,10.0,60.0
57267,,,,,,,,,,
57268,,,,,,,,,,100.0
57269,3.0,,36.0,1.0,20.0,5.0,25.0,,10.0,80.0
57270,,,,,,,,,,
57271,,,,50.0,,,30.0,20.0,,40.0
57272,,,,,,,,,,
57273,,,,,,,,,,
57274,,,,,,,,,,
57275,,,,,,,,,,
57276,10.0,,40.0,10.0,20.0,20.0,,,,20.0
57277,,,,,,,,,,
57278,,,,,,,,,,
57279,,,,,,,,,,
57280,,,,,,,,,,
57281,,,,,,,,,,
57282,,,,,,,,,,
57283,,,,,,,,,,
57284,,5.0,,20.0,20.0,20.0,20.0,10.0,5.0,80.0
57285,,,,,,,,,,
57286,,,,,,,,,,
57287,,,,,,,,,,
57288,,,,,,,,,,
57289,25.0,2.0,10.0,10.0,15.0,20.0,12.0,1.0,5.0,60.0
57290,,,,,,,,,,50.0
57291,,,,,,,,,,
57292,,,,,,,,,,
57293,5.0,,,10.0,30.0,30.0,5.0,20.0,,60.0
57294,,,,,,,,,,
57295,,,,,,,,,,
57296,50.0,,,50.0,50.0,50.0,,50.0,50.0,70.0
57297,,,,,,,,,,
57298,20.0,5.0,2.0,13.0,15.0,8.0,12.0,10.0,15.0,50.0
57299,,,,,,,,,,
57300,65.0,,,5.0,,30.0,,,,70.0
57301,,,,,,,,,,
57302,,,,,,,,,,
57303,,,,,,,,,,
57304,,,,,,,,,,
57305,,,,,,,,,,
57306,,,,,,,,,,
57307,,,,,,,,,,
57308,,,,,,,,,,
57309,,,,,,,,,,
57310,,,,,,,,,,
57311,,,,,,,,,,
57312,,,,,,,,,,
57313,,,,,,,,,,
57314,,,,,,,,,,
57315,,,,,,,,,,
57316,10.0,,,30.0,10.0,40.0,5.0,5.0,,80.0
57317,,,,,,,,,,
57318,,,,,,,,,,
57319,,,,,,,,,,
57320,,,,,,,,,,
57321,,,,,,,,,,
57322,,10.0,,10.0,30.0,20.0,30.0,,,70.0
57323,,20.0,5.0,15.0,50.0,10.0,,,,70.0
57324,,,,,,,,,,
57325,,,,,,,,,,
57326,75.0,50.0,90.0,80.0,70.0,70.0,80.0,70.0,80.0,70.0
57327,,,,,,,,,,
57328,15.0,5.0,5.0,10.0,15.0,20.0,10.0,10.0,10.0,50.0
57329,,,,,,,,,,
57330,10.0,2.0,1.0,25.0,20.0,15.0,10.0,12.0,5.0,90.0
57331,,,,,,,,,,
57332,,,,,,,,,,
57333,,,,,,,,,,
57334,,,,,,,,,,
57335,20.0,,,30.0,,,,,50.0,80.0
57336,,,,35.0,30.0,,35.0,,,90.0
57337,20.0,,20.0,10.0,,30.0,,10.0,10.0,80.0
57338,,,,,,,,,,
57339,80.0,,80.0,80.0,50.0,80.0,100.0,80.0,30.0,60.0
57340,,,,,,,,,,
57341,10.0,,10.0,20.0,10.0,30.0,10.0,,10.0,80.0
57342,,,,,,,,,,
57343,20.0,40.0,60.0,50.0,80.0,60.0,60.0,80.0,90.0,60.0
57344,,,,,,,,,,
57345,,,,,,,,,,
57346,,,,,,,,,,
57347,,,,,,,,,,
57348,90.0,,90.0,90.0,90.0,90.0,,50.0,90.0,90.0
57349,,,,,,,,,,
57350,,,,20.0,40.0,20.0,20.0,,,80.0
57351,,,,,,50.0,50.0,,,70.0
57352,,,,,,,,,,
57353,,,,,,,,,,
57354,,,,,,,,,,
57355,,,,10.0,30.0,30.0,,10.0,20.0,80.0
57356,,,,,,,,,,
57357,,,,,,,,,,
57358,80.0,70.0,,80.0,60.0,40.0,,30.0,80.0,70.0
57359,,,,,,,,,,
57360,,,,,,,,,,
57361,,,,,,,,,,
57362,,,,,,,,,,
57363,,,,,,,,,,
57364,,,,,,,,,,
57365,10.0,,,50.0,30.0,,10.0,,,80.0
57366,5.0,,10.0,20.0,10.0,20.0,20.0,10.0,5.0,80.0
57367,60.0,50.0,30.0,70.0,100.0,90.0,90.0,80.0,30.0,60.0
57368,,,,,,,,,,
57369,50.0,,50.0,70.0,100.0,60.0,,50.0,50.0,80.0
57370,,,,,,,,,,
57371,,,,,,,,,,
57372,29.0,,5.0,33.0,19.0,14.0,,,,80.0
57373,,,,,,,,,,
57374,,,,,,,,,,
57375,,,,,,,,,,50.0
57376,,,10.0,20.0,20.0,20.0,30.0,,,40.0
57377,10.0,5.0,20.0,20.0,20.0,10.0,5.0,3.0,7.0,90.0
57378,25.0,,,25.0,15.0,25.0,10.0,,,80.0
57379,,,,,,,,,,
57380,80.0,100.0,70.0,80.0,100.0,90.0,90.0,50.0,60.0,70.0
57381,,,,,,,,,,
57382,,,,,,,,,,
57383,,,,,,,,,,
57384,,,,,,,,,,
57385,100.0,,,,,100.0,,,,40.0
57386,14.0,,12.0,21.0,15.0,20.0,8.0,7.0,3.0,90.0
57387,,,,,,,,,,
57388,,,,10.0,50.0,,30.0,10.0,,70.0
57389,,,,,,,,,,
57390,,,,,,,,,,
57391,,,,,,,,,,
57392,,,,,,,,,,
57393,,,,,,,,,,
57394,,,,,,,,,,
57395,,,,,,,,,,
57396,60.0,10.0,,10.0,10.0,,,,10.0,100.0
57397,,,,,,,,,,
57398,,,,,,,,,,
57399,80.0,60.0,90.0,80.0,90.0,60.0,70.0,90.0,90.0,70.0
57400,,,,,,,,,,80.0
57401,,,,,,,,,,50.0
57402,,,,,,,,,,
57403,,,,,,,,,,
57404,,,,10.0,,45.0,20.0,5.0,20.0,70.0
57405,,,,,,,,,,
57406,,,,,,,,,,
57407,20.0,10.0,5.0,20.0,5.0,10.0,5.0,10.0,15.0,60.0
57408,,,,,,,,,,
57409,,,,,,,,,,
57410,50.0,20.0,30.0,90.0,100.0,90.0,90.0,70.0,30.0,60.0
57411,,,,,,,,,,
57412,,,,30.0,50.0,,10.0,10.0,,70.0
57413,75.0,,80.0,70.0,70.0,70.0,50.0,80.0,70.0,80.0
57414,,,,,,,,,,
57415,,,,,,,,,,
57416,,,,,,,,,,40.0
57417,,,,,,,,,,
57418,,,,,,,,,,
57419,,,,,,,,,,
57420,,,,,,,,,,90.0
57421,,25.0,,20.0,30.0,10.0,10.0,,5.0,60.0
57422,,,,,,,,,,
57423,,,,40.0,30.0,30.0,,,,50.0
57424,,,,,,,,,,
57425,,,,,,,,,,
57426,,,,,,,,,,
57427,,,,,,,,,,
57428,,,,,,,,,,
57429,,,,,,,,,,
57430,,,,,,,,,,
57431,,,,,,,,,,70.0
57432,,,,,,,,,,
57433,10.0,,10.0,,20.0,20.0,20.0,,10.0,60.0
57434,20.0,,10.0,10.0,,30.0,,10.0,20.0,30.0
57435,,,,,,,,,,90.0
57436,,,,,,,,,,
57437,,,,,,,,,,
57438,,,,,,,,,,
57439,50.0,90.0,90.0,100.0,80.0,80.0,100.0,60.0,70.0,80.0
57440,,,,,,,,,,
57441,,,,,,,,,,
57442,10.0,,,20.0,20.0,10.0,10.0,10.0,20.0,80.0
57443,,,,,,,,,,
57444,10.0,,,30.0,20.0,20.0,10.0,,,90.0
57445,,,,,,,,,,50.0
57446,,,,,,,,,,
57447,90.0,50.0,90.0,90.0,99.0,99.0,90.0,50.0,8.0,80.0
57448,5.0,,,10.0,35.0,30.0,20.0,,,70.0
57449,5.0,,,10.0,20.0,30.0,25.0,10.0,,70.0
57450,,,,,,,,,,
57451,,,10.0,,,,,30.0,60.0,30.0
57452,,,,,,,,,,
57453,10.0,,,20.0,20.0,20.0,20.0,,10.0,70.0
57454,,,,,,,,,,
57455,,,,,,,,,,
57456,,,,,,,,,,
57457,,,,,,,,,,
57458,,,,,,,,,,
57459,,,,,,,,,,
57460,,,,40.0,10.0,10.0,20.0,,20.0,80.0
57461,,,,,,,,,,
57462,,,,,,,,,,90.0
57463,,,,,,,,,,100.0
57464,,,,,,,,,,
57465,,,,,,,,,,
57466,,,,,,,,,,
57467,,,,,,,,,,
57468,,,,,,,,,,
57469,,,,,,,,,,
57470,,,,,,,,,,
57471,,,,,,,,,,
57472,,,,,,,,,,
57473,,,,,,,,,,
57474,,,,,,,,,,
57475,15.0,10.0,,30.0,30.0,5.0,,,10.0,90.0
57476,,,,,,,,,,
57477,,,,,,,,,,
57478,,,,,,,,,,
57479,,,,,,,,,,
57480,,,,60.0,,,,,,30.0
57481,,,,,,,,,,
57482,,,,,,,,,,
57483,,,,,,,,,,
57484,,,,,,,,,,
57485,,,,,,,,,,
57486,,,,,,,,,,
57487,,,,,,,,,,
57488,,,,,,,,,,
57489,20.0,,,20.0,20.0,20.0,20.0,,,90.0
57490,,,,,,,,,,
57491,,,,,,,,,,60.0
57492,,,,,,,,,,
57493,,,,,,,,,,
57494,,,,,,,,,,
57495,40.0,,10.0,10.0,,40.0,,,,100.0
57496,,,,,,,,,,
57497,,,,,,,,,,
57498,,,,,,,,,,
57499,,,,,,,,,,
57500,,,,,,,,,,
57501,5.0,,5.0,20.0,30.0,15.0,25.0,,,90.0
57502,,,,,,,,,,
57503,10.0,,10.0,20.0,10.0,20.0,20.0,,10.0,90.0
57504,,,,,,,,,,
57505,,,,,,,,,,
57506,,,,,,,,,,
57507,,,,,,,,,,
57508,,,,,,,,,,
57509,,,,,,,,,,
57510,,,,,,,,,,
57511,,,,,,,,,,
57512,,,,,,,,,,
57513,,,,,,,,,,
57514,10.0,10.0,5.0,15.0,10.0,15.0,25.0,5.0,5.0,90.0
57515,50.0,60.0,90.0,60.0,60.0,70.0,70.0,70.0,90.0,60.0
57516,,,,,,,,,,
57517,,,,50.0,10.0,30.0,,5.0,5.0,90.0
57518,,,,,,,,,,
57519,,,,,,,,,,
57520,,,,,,,,,,
57521,,,,,,,,,,40.0
57522,,,,,,,,,,
57523,50.0,,,10.0,15.0,10.0,15.0,,,60.0
57524,,,,,,,,,,
57525,,,,,,,,,,
57526,,,,,,,,,,
57527,,,,,,,,,,
57528,,,,,,,,,,
57529,,,,,,,,,,
57530,,,,,,,,,,
57531,,,,,,,,,,
57532,,,,,,,,,,
57533,3.0,10.0,5.0,40.0,15.0,17.0,,5.0,5.0,60.0
57534,,,,35.0,5.0,5.0,35.0,10.0,10.0,50.0
57535,,,,,,,,,,
57536,,,,,,,,,,
57537,,,,,,,,,,
57538,,,,,,,,,,
57539,,,,50.0,50.0,,,,,30.0
57540,,,,,,,,,,
57541,,,,,,,,,,
57542,10.0,20.0,,,20.0,,50.0,,,80.0
57543,,,,,,,,,,
57544,10.0,,5.0,30.0,30.0,10.0,5.0,5.0,5.0,60.0
57545,,,,,,,,,,
57546,,,,,,,,,,
57547,15.0,,,70.0,,,15.0,,,90.0
57548,50.0,,,70.0,70.0,40.0,70.0,,30.0,70.0
57549,,,,,,,,,,
57550,,,,,,,,,,
57551,,,,,,,,,,
57552,,,,,,,,,,
57553,,,,,,,,,,
57554,,,,,,,,,,
57555,,,,,,,,,,
57556,,,,,,,,,,
57557,30.0,,8.0,40.0,10.0,10.0,1.0,,1.0,20.0
57558,,,,,,,,,,
57559,,,,,,,,,,
57560,,10.0,10.0,,30.0,30.0,20.0,,,70.0
57561,,,,,,,,,,
57562,35.0,5.0,,20.0,20.0,20.0,,,,70.0
57563,,,,,,,,,,
57564,,,,,,,,,,
57565,,,,,,,,,,
57566,80.0,,50.0,60.0,40.0,30.0,20.0,30.0,10.0,60.0
57567,,,,,,,,,,
57568,,,,,,,,,,
57569,,,,,,,,,,
57570,7.0,7.0,6.0,10.0,20.0,20.0,15.0,10.0,5.0,50.0
57571,,,,,,,,,,
57572,,,,,,,,,,
57573,,,,,,,,,,
57574,,,,,,,,,,70.0
57575,10.0,,30.0,,40.0,20.0,,,,30.0
57576,,,,,,,,,,
57577,,,,33.0,33.0,,,34.0,,100.0
57578,,,,,,,,,,
57579,20.0,,,10.0,20.0,,20.0,30.0,,60.0
57580,40.0,,,20.0,25.0,,10.0,5.0,,80.0
57581,,20.0,,20.0,20.0,20.0,20.0,,,70.0
57582,80.0,,10.0,10.0,,,,,,40.0
57583,,,,,,,,,,
57584,,,,,,,,,,70.0
57585,20.0,5.0,10.0,15.0,10.0,5.0,10.0,,25.0,60.0
57586,25.0,,5.0,10.0,25.0,10.0,25.0,,,80.0
57587,,,,,,,,,,60.0
57588,,,,70.0,75.0,80.0,,,60.0,70.0
57589,,,,,,,,,,
57590,50.0,50.0,50.0,80.0,80.0,80.0,50.0,50.0,50.0,80.0
57591,,,,,,,,,,
57592,,,,,,,,,,
57593,,,,,,,,,,
57594,,,,,,,,,,
57595,,,,,,,,,,
57596,5.0,,,36.0,36.0,15.0,2.0,5.0,1.0,70.0
57597,,,,,,,,,,
57598,85.0,15.0,85.0,90.0,75.0,80.0,80.0,85.0,80.0,80.0
57599,,,,,,,,,,
57600,,,,,,,,,,
57601,,,,,,,,,,
57602,10.0,10.0,,20.0,20.0,20.0,5.0,5.0,10.0,20.0
57603,20.0,,,20.0,,10.0,30.0,20.0,,70.0
57604,,,,,,,,,,
57605,5.0,5.0,20.0,20.0,5.0,10.0,5.0,20.0,10.0,100.0
57606,,,,,,,,,,
57607,,,,,,,,,,
57608,,,,,,,,,,
57609,,,,,,,,,,
57610,,,,,,,,,,
57611,6.0,23.0,10.0,5.0,20.0,14.0,7.0,5.0,10.0,90.0
57612,,,,25.0,25.0,,,,25.0,100.0
57613,20.0,,,20.0,20.0,20.0,20.0,,,90.0
57614,10.0,,,20.0,30.0,30.0,5.0,5.0,,70.0
57615,20.0,,,10.0,10.0,50.0,5.0,,5.0,90.0
57616,,,,,,,,,,
57617,,,,,,,,,,
57618,,,,,,,,,,
57619,,2.0,3.0,10.0,20.0,20.0,20.0,20.0,5.0,80.0
57620,10.0,5.0,10.0,25.0,20.0,10.0,10.0,5.0,5.0,90.0
57621,,,,,,,,,,
57622,,,,,,,,,,
57623,,,,,,,,,,
57624,,,,,,,,,,
57625,25.0,25.0,,20.0,,,25.0,5.0,,40.0
57626,100.0,100.0,100.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0
57627,,,,,,,,,,
57628,,,,10.0,30.0,30.0,20.0,10.0,,50.0
57629,,,,,,,,,,
57630,5.0,5.0,,40.0,50.0,,,,,80.0
57631,,,,,,,,,,
57632,,,,,,,,,,
57633,40.0,,,60.0,60.0,20.0,50.0,60.0,40.0,30.0
57634,10.0,1.0,90.0,40.0,10.0,70.0,20.0,80.0,20.0,60.0
57635,,,,,,,,,,60.0
57636,,,,,,,,,,
57637,30.0,5.0,,5.0,15.0,25.0,10.0,,10.0,70.0
57638,10.0,,,30.0,20.0,15.0,20.0,5.0,,80.0
57639,,,,,,,,,,
57640,,,,,,,,,,
57641,,,,,,,,,,60.0
57642,,,50.0,10.0,20.0,20.0,,,10.0,50.0
57643,,,,,,,,,,
57644,,,,,,,,,,
57645,,,,,,,,,,
57646,,,,,,,,,,
57647,,,,,,,,,,20.0
57648,,,,,,,,,,
57649,,,,,,,,,,
57650,,,,,,,,,,
57651,10.0,,,20.0,40.0,25.0,5.0,,,50.0
57652,,,,,,,,,,30.0
57653,,,,,,,,,,
57654,,,,,,,,,,
57655,,,,,,,,,,
57656,15.0,,,10.0,,45.0,30.0,,,90.0
57657,,,,,,,,,,
57658,,,,,,,,,,
57659,,,,,,,,,,
57660,,,,,,,,,,
57661,,,10.0,30.0,30.0,10.0,20.0,,,90.0
57662,,,,,,,,,,
57663,,,,,,,,,,
57664,,,,,,,,,,
57665,40.0,5.0,20.0,,,35.0,,,,70.0
57666,,,,,,,,,,
57667,,,,,,,,,,
57668,,,,,,,,,,
57669,,,,20.0,10.0,20.0,10.0,10.0,30.0,60.0
57670,,,,,,,,,,
57671,,,,,,,,,,
57672,,,,,,,,,,
57673,,,,,,,,,,
57674,,,,,,,,,,
57675,,,,,,,,,,
57676,,,,,,,,,,
57677,70.0,,,80.0,50.0,90.0,,,,50.0
57678,,,,,,,,,,
57679,,,,,,,,,,
57680,,,,,,,,,,
57681,,,,,,,,,,
57682,10.0,10.0,,10.0,40.0,20.0,10.0,,,80.0
57683,25.0,,5.0,10.0,30.0,20.0,10.0,,,90.0
57684,,,,,,,,,,
57685,,,,,,,,,,80.0
57686,,,,,,,,,,60.0
57687,,,,,,,,,,
57688,,,,,,,,,,
57689,,,,,,,,,,
57690,,,,,,,,,,
57691,90.0,1.0,1.0,5.0,3.0,,,,,100.0
57692,,,,,,,,,,
57693,,,,,,,,,,
57694,,,,,,,,,,
57695,,,,,,,,,,
57696,25.0,,,25.0,25.0,15.0,10.0,,,80.0
57697,,,,,,,,,,90.0
57698,,,,,,,,,,
57699,20.0,,5.0,20.0,15.0,10.0,15.0,10.0,5.0,70.0
57700,,,,,,,,,,
57701,30.0,,,30.0,,,,30.0,,90.0
57702,,,,,,,,,,
57703,,,,,,,,,,
57704,20.0,,,20.0,20.0,20.0,20.0,,,80.0
57705,,,,,,,,,,
57706,,,,,,,,,,
57707,10.0,5.0,,20.0,5.0,30.0,20.0,5.0,5.0,70.0
57708,,,,,,,,,,
57709,,,,5.0,10.0,70.0,,10.0,5.0,70.0
57710,,,,40.0,,,50.0,10.0,,80.0
57711,,,,,,,,,,
57712,,,,,,,,,,
57713,,,,,,,,,,
57714,,,,,,,,,,
57715,45.0,5.0,,10.0,10.0,30.0,,,,80.0
57716,,,,,,,,,,
57717,,,,,,,,,,
57718,,,,,,,,,,
57719,,,,,,,,,,
57720,,,,,,,,,,
57721,,,,,,,,,,
57722,25.0,,,25.0,25.0,25.0,,,,70.0
57723,5.0,10.0,6.0,8.0,10.0,6.0,6.0,40.0,5.0,60.0
57724,,,10.0,20.0,20.0,20.0,10.0,10.0,10.0,60.0
57725,,,,20.0,80.0,,,,,80.0
57726,,,,,,,,,,
57727,,,10.0,30.0,20.0,,20.0,20.0,,80.0
57728,,,,,,,,,,
57729,,,,,,,,,,60.0
57730,,,,,,,,,,
57731,35.0,,,25.0,15.0,25.0,,,,100.0
57732,,,,,,,,,,
57733,,,,,,,,,,
57734,,,,,,,,,,
57735,,,,,,,,,,
57736,,,,,,,,,,
57737,,,,,,,,,,
57738,,,,,,,,,,
57739,,,,,,,,,,
57740,,,,,,,,,,
57741,,,,,,,,,,
57742,20.0,,10.0,10.0,20.0,10.0,5.0,20.0,5.0,80.0
57743,,,,,,,,,,
57744,,,,,,,,,,
57745,,,,,,,,,,
57746,,,,,,,,,,
57747,,,,,,,,,,
57748,,,,,,,,,,
57749,,,,,,,,,,
57750,10.0,20.0,,20.0,20.0,20.0,,10.0,,80.0
57751,,,,,,,,,,
57752,60.0,,40.0,60.0,90.0,90.0,75.0,50.0,60.0,70.0
57753,,,,,,,,,,
57754,,,,,,,,,,
57755,,,,,,,,,,
57756,,,,,,,,,,
57757,,,,,,,,,,
57758,,,,,,,,,,90.0
57759,,,,25.0,25.0,25.0,25.0,,,
57760,,,,,,,,,,
57761,,,,,,,,,,
57762,80.0,90.0,100.0,100.0,90.0,80.0,50.0,100.0,100.0,80.0
57763,,,,,,,,,,
57764,,30.0,,30.0,,,10.0,30.0,,90.0
57765,,,,,,,,,,
57766,20.0,,20.0,40.0,,20.0,,,,80.0
57767,100.0,,,100.0,100.0,,50.0,,,50.0
57768,,,,,,,,,,
57769,20.0,,5.0,10.0,25.0,25.0,15.0,,,80.0
57770,,,,,,,,,,
57771,,,,,,,,,,
57772,,,,,,,,,,
57773,,,,,,,,,,
57774,,,,,,,,,,
57775,,,,,,,,,,
57776,,,,,,,,,,
57777,15.0,,5.0,10.0,30.0,10.0,30.0,,,90.0
57778,,,,,,,,,,
57779,10.0,,,20.0,50.0,,20.0,,,70.0
57780,50.0,50.0,50.0,90.0,40.0,30.0,80.0,20.0,80.0,80.0
57781,,,,,,,,,,
57782,20.0,5.0,10.0,15.0,15.0,20.0,10.0,5.0,5.0,90.0
57783,,,,,,,,,,
57784,,,,,,,,,,
57785,20.0,,,20.0,20.0,,20.0,20.0,,80.0
57786,,,,,,,,,,
57787,90.0,70.0,30.0,90.0,60.0,70.0,40.0,20.0,60.0,70.0
57788,10.0,,20.0,10.0,5.0,35.0,5.0,5.0,10.0,90.0
57789,,,,,,,,,,50.0
57790,,,,,,,,,,
57791,,,,,,,,,,
57792,,,,20.0,50.0,30.0,,,,100.0
57793,40.0,,,10.0,,40.0,10.0,,,90.0
57794,,,,80.0,10.0,,,10.0,,100.0
57795,10.0,,10.0,15.0,15.0,20.0,10.0,20.0,,90.0
57796,,,,,,,,,,
57797,,,,,,,,,,
57798,,,,,,,,,,
57799,10.0,,10.0,10.0,20.0,,,30.0,20.0,40.0
57800,1.0,3.0,30.0,30.0,1.0,25.0,,,10.0,50.0
57801,,,,,,,,,,
57802,13.0,,,20.0,40.0,,27.0,,,70.0
57803,,,,,,,,,,
57804,,,,,,,,,,
57805,,,,,,,,,,
57806,,,,,,,,,,
57807,,,,,,,,,,
57808,,,,,,,,,,
57809,,,,,,,,,,
57810,,,,,,,,,,
57811,,,,,,,,,,
57812,,,,,,,,,,
57813,,,,,,,,,,
57814,,,20.0,20.0,10.0,20.0,20.0,10.0,,90.0
57815,,,,,,,,,,
57816,10.0,10.0,,40.0,5.0,,15.0,10.0,10.0,60.0
57817,15.0,,,20.0,15.0,35.0,15.0,,,70.0
57818,,,,,,,,,,
57819,50.0,,,50.0,,,,,,50.0
57820,20.0,,,30.0,,10.0,30.0,,10.0,50.0
57821,,,,60.0,,,,,,60.0
57822,,,,,,,,,,
57823,90.0,,90.0,50.0,100.0,95.0,100.0,90.0,90.0,90.0
57824,,,,60.0,10.0,20.0,10.0,,,90.0
57825,,,,,,,,,,
57826,,,,,,,,,,
57827,,,,,,,,,,30.0
57828,,,,,,,,,,80.0
57829,,,,,,,,,,
57830,,,,,,,,,,
57831,,,,,,,,,,
57832,,,,,,,,,,
57833,10.0,5.0,,30.0,30.0,20.0,5.0,,,80.0
57834,,,,,,,,,,
57835,,,,,,,,,,
57836,,,,,,,,,,
57837,,,,20.0,30.0,30.0,,,,30.0
57838,30.0,,,10.0,30.0,,30.0,,,70.0
57839,,,,,,,,,,70.0
57840,,,,,,,,,,
57841,,,,,,,,,,
57842,20.0,10.0,,20.0,20.0,30.0,,,,70.0
57843,,,,,,,,,,70.0
57844,,,,,,,,,,
57845,80.0,50.0,70.0,90.0,80.0,70.0,60.0,80.0,70.0,80.0
57846,,,,,,,,,,
57847,,20.0,20.0,10.0,10.0,20.0,10.0,10.0,,70.0
57848,,,,,,,,,,
57849,,,,,,,,,,
57850,,,,,,,,,,
57851,,,,,,,,,,
57852,,,,,,,,,,
57853,30.0,,,10.0,20.0,30.0,10.0,,,80.0
57854,,,,,,,,,,
57855,,,,,,,,,,60.0
57856,,,,,,,,,,
57857,15.0,,5.0,35.0,20.0,10.0,10.0,5.0,,60.0
57858,,,,,,,,,,
57859,,,,,,,,,,
57860,25.0,,5.0,45.0,15.0,,10.0,,,80.0
57861,,,,,,,,,,
57862,,,5.0,10.0,40.0,33.0,12.0,,,70.0
57863,,,,,,,,,,
57864,30.0,30.0,30.0,80.0,90.0,70.0,60.0,80.0,30.0,80.0
57865,,,,,,,,,,
57866,,,,,,,,,,
57867,,,,,,,,,,
57868,,,,,,,,,,
57869,,,,,,,,,,
57870,,,,,,,,,,
57871,37.0,,5.0,10.0,7.0,33.0,5.0,,3.0,80.0
57872,,,,,,,,,,70.0
57873,20.0,5.0,10.0,20.0,10.0,30.0,5.0,,,80.0
57874,5.0,5.0,5.0,40.0,25.0,10.0,10.0,,,90.0
57875,,,,,,,,,,
57876,,,,,,,,,,
57877,20.0,,,50.0,10.0,20.0,,,,70.0
57878,,,,,,,,,,
57879,,,,,,,,,,
57880,,,,,,,,,,90.0
57881,,,,,,,,,,
57882,,,,,,,,,,
57883,,50.0,25.0,25.0,,,,,,40.0
57884,90.0,80.0,90.0,60.0,100.0,90.0,90.0,90.0,100.0,60.0
57885,,,,,,,,,,
57886,,,,,,,,,,
57887,,,,,,,,,,
57888,,,,,,,,,,
57889,3.0,3.0,14.0,15.0,18.0,24.0,3.0,10.0,10.0,90.0
57890,,,,,,,,,,
57891,,,,,,,,,,
57892,,,,,,,,,,
57893,,,,,,,,,,
57894,,,,,,,,,,
57895,,5.0,,20.0,20.0,40.0,10.0,,5.0,80.0
57896,,,,,,,,,,
57897,20.0,10.0,,10.0,15.0,20.0,20.0,5.0,,80.0
57898,,,,,,,,,,
57899,,,,,,,,,,
57900,,,,,,,,,,50.0
57901,,,,,,,,,,
57902,,,,,,,,,,
57903,,,,,,,,,,
57904,,,,20.0,10.0,,50.0,10.0,10.0,70.0
57905,,,,,,,,,,
57906,,,,,,,,,,
57907,,,,,,,,,,
57908,,,,,,,,,,
57909,,,,,,,,,,
57910,,,,,,50.0,50.0,,,40.0
57911,,,,,,,,,,
57912,,,,,,,,,,
57913,,,,,,,,,,
57914,,,,,,,,,,
57915,,,,,,,,,,
57916,,,,,,,,,,30.0
57917,20.0,,,30.0,30.0,20.0,,,,60.0
57918,,,,,,,,,,
57919,,,,,,,,,,
57920,,,,,,,,,,
57921,20.0,,10.0,10.0,30.0,10.0,10.0,10.0,,60.0
57922,,,,,,,,,,
57923,,,,,,,,,,
57924,70.0,,,65.0,55.0,60.0,65.0,30.0,45.0,60.0
57925,7.0,,,10.0,50.0,20.0,13.0,,,80.0
57926,20.0,,10.0,20.0,10.0,20.0,10.0,5.0,5.0,90.0
57927,,,,,,,,,,
57928,,,15.0,5.0,30.0,40.0,10.0,,,80.0
57929,,,,,,,,,,
57930,30.0,,,,80.0,,,,,20.0
57931,,,,,,,,,,
57932,,,,,,,,,,
57933,,,,,,,,,,
57934,,,,,,,,,,
57935,,,,,,,,,,
57936,,,,,,,,,,
57937,,,,,,,,,,
57938,,,,,,,,,,
57939,10.0,,,30.0,10.0,40.0,,,10.0,50.0
57940,,,,,,,,,,
57941,,,,,,,,,,
57942,,,,,,,,,,
57943,,,,,,,,,,
57944,,,,,,,,,,
57945,,,,,,,,,,
57946,,,,,,,,,,
57947,15.0,,10.0,15.0,20.0,30.0,10.0,,,80.0
57948,,,,,,,,,,
57949,,,,,,,,,,
57950,,,,,,,,,,70.0
57951,30.0,,5.0,20.0,,15.0,,15.0,15.0,90.0
57952,20.0,20.0,,,30.0,,30.0,,,70.0
57953,,,,,,,,,,
57954,,,,,,,,,,
57955,,,,,,,,,,
57956,,,,,,,,,,
57957,,,,,,,,,,
57958,,,,,,,,,,
57959,,,,,,,,,,
57960,,,,,,,,,,
57961,,,,,,,,,,
57962,,,,,,,,,,
57963,,,,,,,,,,
57964,,,,,,,,,,
57965,,,,,,,,,,
57966,,,,,,,,,,
57967,,,,,,,,,,
57968,,,,,,,,,,
57969,10.0,,,30.0,10.0,20.0,10.0,,20.0,70.0
57970,,,,30.0,,45.0,,,,
57971,,,,,,,,,,
57972,,,,,,,,,,
